customer_state,year_week,month,revenue,order_count,population,gdp_per_capita,week_of_year,month_sin,month_cos,week_sin,week_cos,revenue_growth_1w,revenue_growth_4w,revenue_lag_1,revenue_lag_2,revenue_lag_4,revenue_lag_8,revenue_rolling_4,revenue_rolling_8,revenue_rolling_12,target_next_revenue
RS,2018-07-30/2018-08-05,7,24,24,1000000,50000,31,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565,-0.6962025316455696,-0.6,79.0,84.0,60.0,57.0,70.0,61.125,54.083333333333336,56.0
RS,2018-07-30/2018-08-05,8,56,56,1000000,50000,31,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,1.3333333333333335,-0.01754385964912286,24.0,79.0,57.0,71.0,61.0,57.0,53.166666666666664,109.0
RS,2018-08-06/2018-08-12,8,109,109,1000000,50000,32,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0.9464285714285714,0.29761904761904767,56.0,24.0,84.0,77.0,60.75,55.125,55.666666666666664,96.0
RS,2018-08-13/2018-08-19,8,96,96,1000000,50000,33,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,-0.11926605504587151,0.21518987341772156,109.0,56.0,79.0,4.0,67.0,59.125,62.333333333333336,30.0
RS,2018-08-20/2018-08-26,8,30,30,1000000,50000,34,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,-0.6875,0.25,96.0,109.0,24.0,60.0,71.25,70.625,64.5,2.0
SC,2016-10-03/2016-10-09,10,8,8,1000000,50000,40,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0.0,0.0,,,,,,,,1.0
SC,2016-10-10/2016-10-16,10,1,1,1000000,50000,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,-0.875,0.0,8.0,,,,,,,1.0
SC,2017-01-02/2017-01-08,1,1,1,1000000,50000,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,0.0,0.0,1.0,8.0,,,4.5,4.5,4.5,5.0
SC,2017-01-09/2017-01-15,1,5,5,1000000,50000,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,4.0,0.0,1.0,1.0,,,3.3333333333333335,3.3333333333333335,3.3333333333333335,6.0
SC,2017-01-16/2017-01-22,1,6,6,1000000,50000,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,0.19999999999999996,-0.25,5.0,1.0,8.0,,3.75,3.75,3.75,8.0
SC,2017-01-23/2017-01-29,1,8,8,1000000,50000,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,0.33333333333333326,7.0,6.0,5.0,1.0,,3.25,4.2,4.2,6.0
SC,2017-01-30/2017-02-05,1,6,6,1000000,50000,5,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,-0.25,5.0,8.0,6.0,1.0,,5.0,4.833333333333333,4.833333333333333,9.0
SC,2017-01-30/2017-02-05,2,9,9,1000000,50000,5,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,0.5,0.8,6.0,8.0,5.0,,6.25,5.0,5.0,22.0
SC,2017-02-06/2017-02-12,2,22,22,1000000,50000,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1.4444444444444446,2.6666666666666665,9.0,6.0,6.0,8.0,7.25,5.5,5.5,10.0
SC,2017-02-13/2017-02-19,2,10,10,1000000,50000,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,-0.5454545454545454,0.25,22.0,9.0,8.0,1.0,11.25,7.25,7.333333333333333,11.0
SC,2017-02-20/2017-02-26,2,11,11,1000000,50000,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,0.10000000000000009,0.8333333333333333,10.0,22.0,6.0,1.0,11.75,8.375,7.6,5.0
SC,2017-02-27/2017-03-05,2,5,5,1000000,50000,9,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,-0.5454545454545454,-0.4444444444444444,11.0,10.0,9.0,5.0,13.0,9.625,7.909090909090909,15.0
SC,2017-02-27/2017-03-05,3,15,15,1000000,50000,9,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,2.0,-0.31818181818181823,5.0,11.0,22.0,6.0,12.0,9.625,7.666666666666667,14.0
SC,2017-03-06/2017-03-12,3,14,14,1000000,50000,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,-0.06666666666666665,0.3999999999999999,15.0,5.0,10.0,8.0,10.25,10.75,8.25,30.0
SC,2017-03-13/2017-03-19,3,30,30,1000000,50000,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1.1428571428571428,1.727272727272727,14.0,15.0,11.0,6.0,11.25,11.5,9.333333333333334,18.0
SC,2017-03-20/2017-03-26,3,18,18,1000000,50000,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,-0.4,2.6,30.0,14.0,5.0,9.0,16.0,14.5,11.75,27.0
SC,2017-03-27/2017-04-02,3,27,27,1000000,50000,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0.5,0.8,18.0,30.0,15.0,22.0,19.25,15.625,12.833333333333334,2.0
SC,2017-03-27/2017-04-02,4,2,2,1000000,50000,13,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766364e-16,-0.9259259259259259,-0.8571428571428572,27.0,18.0,14.0,10.0,22.25,16.25,14.583333333333334,23.0
SC,2017-04-03/2017-04-09,4,23,23,1000000,50000,14,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,10.5,-0.23333333333333328,2.0,27.0,30.0,11.0,19.25,15.25,14.083333333333334,16.0
SC,2017-04-10/2017-04-16,4,16,16,1000000,50000,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,-0.30434782608695654,-0.11111111111111116,23.0,2.0,18.0,5.0,17.5,16.75,15.5,27.0
SC,2017-04-17/2017-04-23,4,27,27,1000000,50000,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0.6875,0.0,16.0,23.0,27.0,15.0,17.0,18.125,16.083333333333332,32.0
SC,2017-04-24/2017-04-30,4,32,32,1000000,50000,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0.18518518518518512,15.0,27.0,16.0,2.0,14.0,17.0,19.625,16.5,35.0
SC,2017-05-01/2017-05-07,5,35,35,1000000,50000,18,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0.09375,0.5217391304347827,32.0,27.0,23.0,30.0,24.5,21.875,18.333333333333332,25.0
SC,2017-05-08/2017-05-14,5,25,25,1000000,50000,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,-0.2857142857142857,0.5625,35.0,32.0,16.0,18.0,27.5,22.5,20.333333333333332,43.0
SC,2017-05-15/2017-05-21,5,43,43,1000000,50000,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0.72,0.5925925925925926,25.0,35.0,27.0,27.0,29.75,23.375,22.0,31.0
SC,2017-05-22/2017-05-28,5,31,31,1000000,50000,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,-0.2790697674418605,-0.03125,43.0,25.0,32.0,2.0,33.75,25.375,24.333333333333332,12.0
SC,2017-05-29/2017-06-04,5,12,12,1000000,50000,22,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,-0.6129032258064516,-0.6571428571428571,31.0,43.0,35.0,23.0,33.5,29.0,25.75,11.0
SC,2017-05-29/2017-06-04,6,11,11,1000000,50000,22,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,-0.08333333333333337,-0.56,12.0,31.0,25.0,16.0,27.75,27.625,24.25,42.0
SC,2017-06-05/2017-06-11,6,42,42,1000000,50000,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,2.8181818181818183,-0.023255813953488413,11.0,12.0,43.0,27.0,24.25,27.0,23.666666666666668,25.0
SC,2017-06-12/2017-06-18,6,25,25,1000000,50000,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,-0.40476190476190477,-0.19354838709677424,42.0,11.0,31.0,32.0,24.0,28.875,24.916666666666668,15.0
SC,2017-06-19/2017-06-25,6,15,15,1000000,50000,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,-0.4,0.25,25.0,42.0,12.0,35.0,22.5,28.0,26.833333333333332,16.0
SC,2017-06-26/2017-07-02,6,16,16,1000000,50000,26,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0.06666666666666665,0.4545454545454546,15.0,25.0,11.0,25.0,23.25,25.5,26.166666666666668,6.0
SC,2017-06-26/2017-07-02,7,6,6,1000000,50000,26,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,-0.625,-0.8571428571428572,16.0,15.0,42.0,43.0,24.5,24.375,26.166666666666668,37.0
SC,2017-07-03/2017-07-09,7,37,37,1000000,50000,27,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,5.166666666666667,0.48,6.0,16.0,25.0,31.0,15.5,19.75,24.416666666666668,37.0
SC,2017-07-10/2017-07-16,7,37,37,1000000,50000,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0.0,1.4666666666666668,37.0,6.0,15.0,12.0,18.5,20.5,24.833333333333332,28.0
SC,2017-07-17/2017-07-23,7,28,28,1000000,50000,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,-0.2432432432432432,0.75,37.0,37.0,16.0,11.0,24.0,23.625,25.0,39.0
SC,2017-07-24/2017-07-30,7,39,39,1000000,50000,30,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0.3928571428571428,5.5,28.0,37.0,6.0,42.0,27.0,25.75,25.25,5.0
SC,2017-07-31/2017-08-06,7,5,5,1000000,50000,31,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565,-0.8717948717948718,-0.8648648648648649,39.0,28.0,37.0,25.0,35.25,25.375,24.916666666666668,35.0
SC,2017-07-31/2017-08-06,8,35,35,1000000,50000,31,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,6.0,-0.05405405405405406,5.0,39.0,37.0,15.0,27.25,22.875,22.75,27.0
SC,2017-08-07/2017-08-13,8,27,27,1000000,50000,32,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,-0.22857142857142854,-0.0357142857142857,35.0,5.0,28.0,16.0,26.75,25.375,24.666666666666668,37.0
SC,2017-08-14/2017-08-20,8,37,37,1000000,50000,33,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0.37037037037037046,-0.05128205128205132,27.0,35.0,39.0,6.0,26.5,26.75,26.0,29.0
SC,2017-08-21/2017-08-27,8,29,29,1000000,50000,34,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,-0.21621621621621623,4.8,37.0,27.0,5.0,37.0,26.0,30.625,25.583333333333332,24.0
SC,2017-08-28/2017-09-03,8,24,24,1000000,50000,35,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,-0.1724137931034483,-0.3142857142857143,29.0,37.0,35.0,37.0,32.0,29.625,25.916666666666668,11.0
SC,2017-08-28/2017-09-03,9,11,11,1000000,50000,35,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,-0.5416666666666667,-0.5925925925925926,24.0,29.0,27.0,28.0,29.25,28.0,26.666666666666668,34.0
SC,2017-09-04/2017-09-10,9,34,34,1000000,50000,36,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,2.090909090909091,-0.08108108108108103,11.0,24.0,37.0,39.0,25.25,25.875,26.25,42.0
SC,2017-09-11/2017-09-17,9,42,42,1000000,50000,37,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0.23529411764705888,0.4482758620689655,34.0,11.0,29.0,5.0,24.5,25.25,28.583333333333332,36.0
SC,2017-09-18/2017-09-24,9,36,36,1000000,50000,38,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,-0.1428571428571429,0.5,42.0,34.0,24.0,35.0,27.75,29.875,29.0,30.0
SC,2017-09-25/2017-10-01,9,30,30,1000000,50000,39,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.16666666666666663,1.727272727272727,36.0,42.0,11.0,27.0,30.75,30.0,28.916666666666668,5.0
SC,2017-09-25/2017-10-01,10,5,5,1000000,50000,39,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,-0.8333333333333334,-0.8529411764705882,30.0,36.0,34.0,37.0,35.5,30.375,29.083333333333332,33.0
SC,2017-10-02/2017-10-08,10,33,33,1000000,50000,40,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,5.6,-0.2142857142857143,5.0,30.0,42.0,29.0,28.25,26.375,26.25,43.0
SC,2017-10-09/2017-10-15,10,43,43,1000000,50000,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,0.303030303030303,0.19444444444444442,33.0,5.0,36.0,24.0,26.0,26.875,28.583333333333332,33.0
SC,2017-10-16/2017-10-22,10,33,33,1000000,50000,42,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,-0.2325581395348837,0.10000000000000009,43.0,33.0,30.0,11.0,27.75,29.25,29.25,46.0
SC,2017-10-23/2017-10-29,10,46,46,1000000,50000,43,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,0.39393939393939403,8.2,33.0,43.0,5.0,34.0,28.5,32.0,29.75,14.0
SC,2017-10-30/2017-11-05,10,14,14,1000000,50000,44,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548,-0.6956521739130435,-0.5757575757575757,46.0,33.0,33.0,42.0,38.75,33.5,30.5,21.0
SC,2017-10-30/2017-11-05,11,21,21,1000000,50000,44,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,0.5,-0.5116279069767442,14.0,46.0,43.0,36.0,34.0,30.0,29.25,52.0
SC,2017-11-06/2017-11-12,11,52,52,1000000,50000,45,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,1.4761904761904763,0.5757575757575757,21.0,14.0,33.0,30.0,28.5,28.125,29.0,48.0
SC,2017-11-13/2017-11-19,11,48,48,1000000,50000,46,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,-0.07692307692307687,0.04347826086956519,52.0,21.0,46.0,5.0,33.25,30.875,32.416666666666664,121.0
SC,2017-11-20/2017-11-26,11,121,121,1000000,50000,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,1.5208333333333335,7.642857142857142,48.0,52.0,14.0,33.0,33.75,36.25,33.583333333333336,46.0
SC,2017-11-27/2017-12-03,11,46,46,1000000,50000,48,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,-0.6198347107438016,1.1904761904761907,121.0,48.0,21.0,43.0,60.5,47.25,40.166666666666664,21.0
SC,2017-11-27/2017-12-03,12,21,21,1000000,50000,48,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,-0.5434782608695652,-0.5961538461538461,46.0,121.0,52.0,33.0,66.75,47.625,41.0,55.0
SC,2017-12-04/2017-12-10,12,55,55,1000000,50000,49,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,1.619047619047619,0.14583333333333326,21.0,46.0,48.0,46.0,59.0,46.125,40.25,53.0
SC,2017-12-11/2017-12-17,12,53,53,1000000,50000,50,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,-0.036363636363636376,-0.5619834710743802,55.0,21.0,121.0,14.0,60.75,47.25,44.416666666666664,25.0
SC,2017-12-18/2017-12-24,12,25,25,1000000,50000,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,-0.5283018867924528,-0.4565217391304348,53.0,55.0,46.0,21.0,43.75,52.125,46.083333333333336,38.0
SC,2017-12-25/2017-12-31,12,38,38,1000000,50000,52,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,0.52,0.8095238095238095,25.0,53.0,21.0,52.0,38.5,52.625,44.583333333333336,58.0
SC,2018-01-01/2018-01-07,1,58,58,1000000,50000,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,0.5263157894736843,0.05454545454545445,38.0,25.0,55.0,48.0,42.75,50.875,45.0,77.0
SC,2018-01-08/2018-01-14,1,77,77,1000000,50000,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,0.3275862068965518,0.4528301886792452,58.0,38.0,53.0,121.0,43.5,52.125,46.0,77.0
SC,2018-01-15/2018-01-21,1,77,77,1000000,50000,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,0.0,2.08,77.0,58.0,25.0,46.0,49.5,46.625,51.25,63.0
SC,2018-01-22/2018-01-28,1,63,63,1000000,50000,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,-0.18181818181818177,0.6578947368421053,77.0,77.0,38.0,21.0,62.5,50.5,55.916666666666664,36.0
SC,2018-01-29/2018-02-04,1,36,36,1000000,50000,5,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564,-0.4285714285714286,-0.3793103448275862,63.0,77.0,58.0,55.0,68.75,55.75,56.833333333333336,35.0
SC,2018-01-29/2018-02-04,2,35,35,1000000,50000,5,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,-0.02777777777777779,-0.5454545454545454,36.0,63.0,77.0,53.0,63.25,53.375,55.833333333333336,54.0
SC,2018-02-05/2018-02-11,2,54,54,1000000,50000,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,0.5428571428571429,-0.2987012987012987,35.0,36.0,77.0,25.0,52.75,51.125,48.666666666666664,68.0
SC,2018-02-12/2018-02-18,2,68,68,1000000,50000,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,0.2592592592592593,0.0793650793650793,54.0,35.0,63.0,38.0,47.0,54.75,49.333333333333336,67.0
SC,2018-02-19/2018-02-25,2,67,67,1000000,50000,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,-0.014705882352941124,0.8611111111111112,68.0,54.0,36.0,58.0,48.25,58.5,53.25,30.0
SC,2018-02-26/2018-03-04,2,30,30,1000000,50000,9,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686,-0.5522388059701493,-0.1428571428571429,67.0,68.0,35.0,77.0,56.0,59.625,54.25,41.0
SC,2018-02-26/2018-03-04,3,41,41,1000000,50000,9,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,0.3666666666666667,-0.2407407407407407,30.0,67.0,54.0,77.0,54.75,53.75,52.333333333333336,56.0
SC,2018-03-05/2018-03-11,3,56,56,1000000,50000,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,0.36585365853658547,-0.17647058823529416,41.0,30.0,68.0,63.0,51.5,49.25,53.666666666666664,48.0
SC,2018-03-12/2018-03-18,3,48,48,1000000,50000,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,-0.1428571428571429,-0.28358208955223885,56.0,41.0,67.0,36.0,48.5,48.375,55.166666666666664,65.0
SC,2018-03-19/2018-03-25,3,65,65,1000000,50000,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0.35416666666666674,1.1666666666666665,48.0,56.0,30.0,35.0,43.75,49.875,54.333333333333336,37.0
SC,2018-03-26/2018-04-01,3,37,37,1000000,50000,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,-0.4307692307692308,-0.09756097560975607,65.0,48.0,41.0,54.0,52.5,53.625,53.333333333333336,8.0
SC,2018-03-26/2018-04-01,4,8,8,1000000,50000,13,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766364e-16,-0.7837837837837838,-0.8571428571428572,37.0,65.0,56.0,68.0,51.5,51.5,50.0,45.0
SC,2018-04-02/2018-04-08,4,45,45,1000000,50000,14,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,4.625,-0.0625,8.0,37.0,48.0,67.0,39.5,44.0,45.416666666666664,53.0
SC,2018-04-09/2018-04-15,4,53,53,1000000,50000,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0.1777777777777778,-0.18461538461538463,45.0,8.0,65.0,30.0,38.75,41.25,46.166666666666664,62.0
SC,2018-04-16/2018-04-22,4,62,62,1000000,50000,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0.16981132075471694,0.6756756756756757,53.0,45.0,37.0,41.0,35.75,44.125,47.666666666666664,68.0
SC,2018-04-23/2018-04-29,4,68,68,1000000,50000,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0.09677419354838701,7.5,62.0,53.0,8.0,56.0,42.0,46.75,48.333333333333336,9.0
SC,2018-04-30/2018-05-06,4,9,9,1000000,50000,18,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557,-0.8676470588235294,-0.8,68.0,62.0,45.0,48.0,57.0,48.25,48.333333333333336,48.0
SC,2018-04-30/2018-05-06,5,48,48,1000000,50000,18,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,4.333333333333333,-0.09433962264150941,9.0,68.0,53.0,65.0,48.0,43.375,43.5,72.0
SC,2018-05-07/2018-05-13,5,72,72,1000000,50000,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0.5,0.16129032258064524,48.0,9.0,62.0,37.0,46.75,41.25,45.0,58.0
SC,2018-05-14/2018-05-20,5,58,58,1000000,50000,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,-0.19444444444444442,-0.1470588235294118,72.0,48.0,68.0,8.0,49.25,45.625,47.583333333333336,35.0
SC,2018-05-21/2018-05-27,5,35,35,1000000,50000,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,-0.39655172413793105,2.888888888888889,58.0,72.0,9.0,45.0,46.75,51.875,47.75,13.0
SC,2018-05-28/2018-06-03,5,13,13,1000000,50000,22,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,-0.6285714285714286,-0.7291666666666667,35.0,58.0,48.0,53.0,53.25,50.625,46.666666666666664,11.0
SC,2018-05-28/2018-06-03,6,11,11,1000000,50000,22,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,-0.15384615384615385,-0.8472222222222222,13.0,35.0,72.0,62.0,44.5,45.625,42.333333333333336,53.0
SC,2018-06-04/2018-06-10,6,53,53,1000000,50000,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,3.8181818181818183,-0.08620689655172409,11.0,13.0,58.0,68.0,29.25,39.25,40.166666666666664,47.0
SC,2018-06-11/2018-06-17,6,47,47,1000000,50000,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,-0.1132075471698113,0.34285714285714275,53.0,11.0,35.0,9.0,28.0,37.375,43.916666666666664,55.0
SC,2018-06-18/2018-06-24,6,55,55,1000000,50000,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0.17021276595744683,3.230769230769231,47.0,53.0,13.0,48.0,31.0,42.125,44.083333333333336,39.0
SC,2018-06-25/2018-07-01,6,39,39,1000000,50000,26,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,-0.2909090909090909,2.5454545454545454,55.0,47.0,11.0,72.0,41.5,43.0,44.25,9.0
SC,2018-06-25/2018-07-01,7,9,9,1000000,50000,26,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,-0.7692307692307692,-0.8301886792452831,39.0,55.0,53.0,58.0,48.5,38.875,42.333333333333336,38.0
SC,2018-07-02/2018-07-08,7,38,38,1000000,50000,27,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,3.2222222222222223,-0.19148936170212771,9.0,39.0,47.0,35.0,37.5,32.75,37.416666666666664,37.0
SC,2018-07-09/2018-07-15,7,37,37,1000000,50000,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,-0.02631578947368418,-0.32727272727272727,38.0,9.0,55.0,13.0,35.25,33.125,39.833333333333336,52.0
SC,2018-07-16/2018-07-22,7,52,52,1000000,50000,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0.4054054054054055,0.33333333333333326,37.0,38.0,39.0,11.0,30.75,36.125,38.916666666666664,48.0
SC,2018-07-23/2018-07-29,7,48,48,1000000,50000,30,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,-0.07692307692307687,4.333333333333333,52.0,37.0,9.0,53.0,34.0,41.25,37.25,11.0
